prediction_source,cod_linha,hour,pred_atraso_aproximado_min,real_atraso_aproximado_min,n_registros
llama_3_3_70b_v2_retry2,216,19,0.7725276613033787,0.44369312169312164,20
llama_3_3_70b_v2_retry2,27,21,0.7707841991418135,0.14082995091634612,53
llama_3_3_70b_v2_retry2,44,23,0.7706251121471622,0.10655411319425864,33
llama_3_3_70b_v2_retry2,646,21,0.7692987614113275,0.6402380952380952,7
llama_3_3_70b_v2_retry2,640,18,0.767437359657477,1.7730555555555556,18
llama_3_3_70b_v2_retry2,958,21,0.7673983655340045,0.22963501776001774,22
llama_3_3_70b_v2_retry2,407,23,0.7670831769394404,1.8885342261904765,8
llama_3_3_70b_v2_retry2,337,22,0.7656693131933505,0.7818401453344634,22
llama_3_3_70b_v2_retry2,406,22,0.7645308468604103,0.06902071275457894,58
llama_3_3_70b_v2_retry2,42,23,0.764318601216869,0.16355541631857423,30
llama_3_3_70b_v2_retry2,432,17,0.7626937313887836,2.474166666666666,10
llama_3_3_70b_v2_retry2,497,19,0.7623293941946052,1.898611111111111,6
llama_3_3_70b_v2_retry2,27,22,0.7608515902242502,0.15578907203907202,39
llama_3_3_70b_v2_retry2,332,22,0.7599787170824673,1.3265740740740741,12
llama_3_3_70b_v2_retry2,404,21,0.7598506960896253,0.5969465765107212,12
llama_3_3_70b_v2_retry2,4,20,0.7583639258223877,0.23996938134440454,35
llama_3_3_70b_v2_retry2,351,19,0.7568968677288316,2.9751736111111113,12
llama_3_3_70b_v2_retry2,112,22,0.7567574759295314,1.372190992767916,13
llama_3_3_70b_v2_retry2,466,20,0.7561876566757753,1.2539279149159663,24
llama_3_3_70b_v2_retry2,345,20,0.7538253710867856,0.8004158611450278,24
llama_3_3_70b_v2_retry2,412,22,0.7536017709614461,1.1954950142450143,15
llama_3_3_70b_v2_retry2,658,20,0.7531699926756683,0.33623752158834236,76
llama_3_3_70b_v2_retry2,406,23,0.7530589219692322,0.1462693011543586,33
llama_3_3_70b_v2_retry2,480,17,0.7530277418567481,0.4541666666666667,15
llama_3_3_70b_v2_retry2,602,17,0.7524806853577322,0.4199242424242425,22
llama_3_3_70b_v2_retry2,497,18,0.7522393083488779,9.073032407407407,8
llama_3_3_70b_v2_retry2,602,18,0.7511193365118584,0.44129629629629624,27
llama_3_3_70b_v2_retry2,646,18,0.7510982778143138,0.6929713804713804,18
llama_3_3_70b_v2_retry2,66,20,0.7506982275646754,0.15068250363350733,68
llama_3_3_70b_v2_retry2,600,19,0.7503957136475541,0.9619771825396825,20
llama_3_3_70b_v2_retry2,326,22,0.7502463898681886,0.17112571524336234,18
llama_3_3_70b_v2_retry2,744,18,0.750009780858138,0.3891666666666667,10
llama_3_3_70b_v2_retry2,609,22,0.749630819805736,0.09931409685086155,11
llama_3_3_70b_v2_retry2,310,19,0.749460787328232,0.6327515474033817,16
llama_3_3_70b_v2_retry2,83,23,0.746422845245653,0.1940525191183087,10
llama_3_3_70b_v2_retry2,640,17,0.7438786035344874,3.087083333333333,10
llama_3_3_70b_v2_retry2,372,23,0.7428113859200342,0.039684163059163,10
llama_3_3_70b_v2_retry2,68,21,0.742717165469491,0.25465575396825396,30
llama_3_3_70b_v2_retry2,213,17,0.7410229317212993,0.2760645530939648,35
llama_3_3_70b_v2_retry2,401,20,0.7397830325219811,0.11568722943722941,16
llama_3_3_70b_v2_retry2,336,20,0.7383906854918592,1.6187562409222949,24
llama_3_3_70b_v2_retry2,776,21,0.7383220347535562,1.2092654914529914,16
llama_3_3_70b_v2_retry2,206,18,0.7370630499742358,1.7644179894179892,15
llama_3_3_70b_v2_retry2,337,21,0.7363982944883439,0.3253708610230349,23
llama_3_3_70b_v2_retry2,526,19,0.7355789798209417,0.260325079181707,19
llama_3_3_70b_v2_retry2,301,22,0.7343899837385632,0.7678406084656084,8
llama_3_3_70b_v2_retry2,906,23,0.7329821606901894,0.6515302933041904,16
llama_3_3_70b_v2_retry2,413,23,0.7326581618520333,0.017857142857142856,7
llama_3_3_70b_v2_retry2,814,23,0.7326049315046721,0.5802195512820512,15
llama_3_3_70b_v2_retry2,666,18,0.7317601776197399,0.49881226053639854,29
llama_3_3_70b_v2_retry2,111,20,0.7315177150021138,1.6314570175438596,25
llama_3_3_70b_v2_retry2,303,21,0.7311063035588198,1.312973418394471,10
llama_3_3_70b_v2_retry2,28,20,0.7288102731059608,0.06002774405658284,77
llama_3_3_70b_v2_retry2,890,18,0.7253738348812657,2.17760582010582,6
llama_3_3_70b_v2_retry2,85,21,0.7253578568697859,1.9288123712036755,23
llama_3_3_70b_v2_retry2,176,22,0.7248960641679582,0.7202046544437848,11
llama_3_3_70b_v2_retry2,200,20,0.7247710044364879,0.1857954984501638,29
llama_3_3_70b_v2_retry2,86,21,0.7245657569691738,0.16197566783996564,93
llama_3_3_70b_v2_retry2,643,18,0.7236106547893252,1.0342575363478725,14
llama_3_3_70b_v2_retry2,108,18,0.7222814886378174,1.1495006613756613,24
llama_3_3_70b_v2_retry2,618,17,0.7216329872717094,0.8320261437908496,17
llama_3_3_70b_v2_retry2,305,20,0.7213180965478687,2.507686172759702,16
llama_3_3_70b_v2_retry2,326,21,0.7209755838314378,0.7585518790849674,16
llama_3_3_70b_v2_retry2,666,17,0.720566960103926,0.5014190821256039,23
llama_3_3_70b_v2_retry2,114,20,0.7204209453582167,0.6653657666407666,25
llama_3_3_70b_v2_retry2,349,19,0.7204000460847456,1.266233775541051,30
llama_3_3_70b_v2_retry2,810,22,0.720021669111055,0.44057870370370367,12
llama_3_3_70b_v2_retry2,369,23,0.7197032549686095,0.5034205693296602,11
llama_3_3_70b_v2_retry2,356,23,0.7194965361655034,0.19228387773842315,11
llama_3_3_70b_v2_retry2,369,22,0.7191540105068694,0.9668387237762236,20
llama_3_3_70b_v2_retry2,311,19,0.7187806098484238,0.2477213148732673,31
llama_3_3_70b_v2_retry2,115,20,0.7186697791319969,0.41461456194478813,21
llama_3_3_70b_v2_retry2,92,23,0.7181123120986777,0.5661986714975845,19
llama_3_3_70b_v2_retry2,625,17,0.7178855308166838,1.6772569444444445,12
llama_3_3_70b_v2_retry2,605,19,0.7169067202450221,0.1328674173049173,40
llama_3_3_70b_v2_retry2,376,19,0.7155097949263641,0.9126984126984126,21
llama_3_3_70b_v2_retry2,111,21,0.7152973259401025,0.887724442278536,18
llama_3_3_70b_v2_retry2,163,22,0.7146199877567094,1.719850296371285,13
llama_3_3_70b_v2_retry2,112,21,0.7143514978079706,1.7695927318295737,19
llama_3_3_70b_v2_retry2,630,17,0.7133205245291258,2.009974747474747,11
llama_3_3_70b_v2_retry2,901,21,0.7132602165845215,0.0666105499438833,24
llama_3_3_70b_v2_retry2,85,20,0.7119232945162873,0.34141961030065543,29
llama_3_3_70b_v2_retry2,683,17,0.7110129412464907,2.8160937500000003,16
llama_3_3_70b_v2_retry2,606,21,0.7106013211150809,2.516657046657047,27
llama_3_3_70b_v2_retry2,409,22,0.7100666878694476,0.07224826388888891,16
llama_3_3_70b_v2_retry2,701,17,0.7097228423148637,0.07199074074074081,6
llama_3_3_70b_v2_retry2,18,19,0.7083793825161162,1.3192460317460317,14
llama_3_3_70b_v2_retry2,643,17,0.7076450803209915,0.10072751322751326,9
llama_3_3_70b_v2_retry2,832,17,0.704627353930696,0.2450729875283447,28
llama_3_3_70b_v2_retry2,401,22,0.7044614066672087,0.27425925925925926,11
llama_3_3_70b_v2_retry2,359,18,0.704440557038115,0.26540123456790127,24
llama_3_3_70b_v2_retry2,216,22,0.7023434381292074,0.29986772486772484,7
llama_3_3_70b_v2_retry2,213,18,0.702201170423365,0.6262602308190544,37
llama_3_3_70b_v2_retry2,335,19,0.7019021327577314,0.5344780787394424,44
llama_3_3_70b_v2_retry2,111,19,0.7007864859905643,1.1523772024758867,22
llama_3_3_70b_v2_retry2,314,20,0.6997772695859845,0.4767595251260041,19
llama_3_3_70b_v2_retry2,532,21,0.699566565897468,1.9419960576823323,18
llama_3_3_70b_v2_retry2,825,19,0.6995630813135915,0.05949248120300753,14
llama_3_3_70b_v2_retry2,514,17,0.6994437390277017,8.23242094942095,15
llama_3_3_70b_v2_retry2,676,19,0.6984998206563144,0.38236186212376694,21
llama_3_3_70b_v2_retry2,395,19,0.6984333902198895,1.6865985576923077,16
llama_3_3_70b_v2_retry2,26,19,0.6972097714760259,0.024807240509840265,99
llama_3_3_70b_v2_retry2,609,19,0.6961617599190073,0.31920842248428455,29
llama_3_3_70b_v2_retry2,670,21,0.6959948792782309,0.33699319947481715,44
llama_3_3_70b_v2_retry2,401,21,0.6955651512150163,1.0337962962962963,12
llama_3_3_70b_v2_retry2,407,22,0.6954839241520904,0.9808935185185186,20
llama_3_3_70b_v2_retry2,379,23,0.6952308455344686,0.45338475626937164,13
llama_3_3_70b_v2_retry2,68,20,0.6949236438180886,0.08039298860806723,38
llama_3_3_70b_v2_retry2,86,23,0.6948008399900453,0.08014202412991336,34
llama_3_3_70b_v2_retry2,684,22,0.6942396548908074,0.11747038840788843,24
llama_3_3_70b_v2_retry2,636,18,0.6940337071748458,2.9577813852813852,14
llama_3_3_70b_v2_retry2,85,19,0.6938634479672308,1.5083511812840102,42
llama_3_3_70b_v2_retry2,77,23,0.6937046339239381,0.0843760090325678,36
llama_3_3_70b_v2_retry2,433,18,0.6926029366632735,2.742929292929293,11
llama_3_3_70b_v2_retry2,404,18,0.6923340668014224,2.7076041666666666,8
llama_3_3_70b_v2_retry2,309,20,0.6917533436633261,2.4101686507936506,10
llama_3_3_70b_v2_retry2,310,21,0.6900920410811889,0.585802822273074,13
llama_3_3_70b_v2_retry2,378,18,0.6880045068514499,1.5508694083694081,18
llama_3_3_70b_v2_retry2,314,17,0.686707776238906,1.214736316495576,18
llama_3_3_70b_v2_retry2,22,19,0.6852178753220554,0.6323937908496733,17
llama_3_3_70b_v2_retry2,200,19,0.684327223563963,5.16542106656433,31
llama_3_3_70b_v2_retry2,379,22,0.68369997155412,0.4831047273982057,23
llama_3_3_70b_v2_retry2,308,22,0.6835243579165498,0.40920594837261504,15
llama_3_3_70b_v2_retry2,636,17,0.6833895124746207,1.4268148148148148,15
llama_3_3_70b_v2_retry2,860,19,0.6828693677746887,1.0157407407407406,9
llama_3_3_70b_v2_retry2,211,19,0.6825415575601463,0.5013389593776107,32
llama_3_3_70b_v2_retry2,210,18,0.6824760915641107,0.30883701833829713,46
llama_3_3_70b_v2_retry2,621,17,0.682041901561987,1.7726495726495726,13
llama_3_3_70b_v2_retry2,656,18,0.6816126402613444,0.5859027777777777,8
llama_3_3_70b_v2_retry2,546,19,0.6811356457649028,0.2936507936507936,14
llama_3_3_70b_v2_retry2,329,20,0.6804136731075802,0.3258705567788613,17
llama_3_3_70b_v2_retry2,478,17,0.6802237512263496,0.2889404761904762,30
llama_3_3_70b_v2_retry2,740,20,0.6785077716913324,0.019791666666666666,6
llama_3_3_70b_v2_retry2,79,22,0.6783736418227874,1.500590666523019,25
llama_3_3_70b_v2_retry2,419,22,0.6782687790012334,0.04344381313131311,10
llama_3_3_70b_v2_retry2,610,19,0.6780387923221587,1.3263947523669746,27
llama_3_3_70b_v2_retry2,205,18,0.6769487671562662,0.60929012345679,15
llama_3_3_70b_v2_retry2,71,21,0.6768839413725273,0.2648910719804439,45
llama_3_3_70b_v2_retry2,314,21,0.6768559968367359,0.4745119029537519,20
llama_3_3_70b_v2_retry2,603,18,0.6756210407073054,1.282730228447821,54
llama_3_3_70b_v2_retry2,868,18,0.6754016347082535,0.8915895061728397,6
llama_3_3_70b_v2_retry2,50,22,0.6736950839819097,0.07097382277491446,66
llama_3_3_70b_v2_retry2,314,19,0.673592555073967,0.38844932844932845,21
llama_3_3_70b_v2_retry2,310,18,0.6731183622465724,3.785602339181286,23
llama_3_3_70b_v2_retry2,456,23,0.6725921027729242,0.7522651536248026,18
llama_3_3_70b_v2_retry2,18,17,0.6706071545143204,1.021153846153846,13
llama_3_3_70b_v2_retry2,86,22,0.6698231261344008,0.10233961834109775,63
llama_3_3_70b_v2_retry2,907,21,0.6692466053927166,5.374680451127819,19
llama_3_3_70b_v2_retry2,42,22,0.6691040663994477,0.1090529728412028,60
llama_3_3_70b_v2_retry2,498,18,0.6689192549393114,1.1503472222222222,16
llama_3_3_70b_v2_retry2,903,21,0.6681345764803386,0.9124298941798943,15
llama_3_3_70b_v2_retry2,44,22,0.6668883876804729,0.06093121681194461,36
llama_3_3_70b_v2_retry2,510,18,0.6668544266066125,0.41780385487528343,35
llama_3_3_70b_v2_retry2,739,23,0.666638209509815,0.203273349743938,14
llama_3_3_70b_v2_retry2,333,20,0.6658936518700643,1.9146245421245418,14
llama_3_3_70b_v2_retry2,820,19,0.6658676685018722,0.34080239205239204,35
llama_3_3_70b_v2_retry2,400,19,0.6649368147675087,0.6835076058201058,30
llama_3_3_70b_v2_retry2,74,20,0.6643650215203005,0.021367546208004403,141
llama_3_3_70b_v2_retry2,611,17,0.6643237154484251,0.8315972222222222,14
llama_3_3_70b_v2_retry2,610,21,0.6643197188557265,0.5870493827160493,15
llama_3_3_70b_v2_retry2,177,22,0.6633144755467715,1.0928065476190478,10
llama_3_3_70b_v2_retry2,225,19,0.6631278233282303,0.5142388416271858,27
llama_3_3_70b_v2_retry2,323,23,0.6615877572984412,0.21408040027605243,10
llama_3_3_70b_v2_retry2,101,21,0.6613432228789642,0.2498765496086348,24
llama_3_3_70b_v2_retry2,302,20,0.6604509632362586,0.297349537037037,6
llama_3_3_70b_v2_retry2,265,17,0.6593890055013869,0.8033333333333333,5
llama_3_3_70b_v2_retry2,31,23,0.6587736433271075,0.14516901464211984,41
llama_3_3_70b_v2_retry2,206,17,0.6587271062880652,0.7931446331446333,11
llama_3_3_70b_v2_retry2,822,18,0.6582375317345559,0.32352941176470584,17
llama_3_3_70b_v2_retry2,106,19,0.6576460393435015,0.5528188512447771,27
llama_3_3_70b_v2_retry2,79,21,0.6568593611395627,0.7169525049603175,32
llama_3_3_70b_v2_retry2,670,20,0.6568506443912804,0.23442064815129832,53
llama_3_3_70b_v2_retry2,501,18,0.6552357605151906,0.7840277777777777,10
llama_3_3_70b_v2_retry2,375,19,0.6550492254910727,0.23351515649592575,26
llama_3_3_70b_v2_retry2,304,18,0.6535031681744116,0.8204146095450444,23
llama_3_3_70b_v2_retry2,529,19,0.653252419049395,12.070739926739927,10
llama_3_3_70b_v2_retry2,524,18,0.652975424161017,0.10639789801248135,48
llama_3_3_70b_v2_retry2,321,20,0.6525115811185968,0.3751870442718658,28
llama_3_3_70b_v2_retry2,342,18,0.6520270026332924,0.9256635802469135,18
llama_3_3_70b_v2_retry2,641,17,0.6518618962438257,1.152010582010582,18
llama_3_3_70b_v2_retry2,20,18,0.6515230055496303,3.6861111111111113,6
llama_3_3_70b_v2_retry2,384,23,0.6511471873953334,2.5203497023809525,8
llama_3_3_70b_v2_retry2,646,17,0.6509056597341556,2.143162393162393,13
llama_3_3_70b_v2_retry2,326,20,0.6509046670472513,1.4299007936507937,12
llama_3_3_70b_v2_retry2,71,22,0.650846322918614,0.31621929399103316,23
llama_3_3_70b_v2_retry2,617,18,0.6487359231058346,1.4536204481792714,17
llama_3_3_70b_v2_retry2,891,17,0.6487344050633165,1.2334848484848484,11
llama_3_3_70b_v2_retry2,631,17,0.6485490694672842,0.6527738927738927,13
llama_3_3_70b_v2_retry2,466,21,0.6483594317900991,1.0247478536005044,20
llama_3_3_70b_v2_retry2,339,18,0.647956555586995,0.9231515775890777,20
llama_3_3_70b_v2_retry2,833,19,0.6463038478848392,1.112263208787599,41
llama_3_3_70b_v2_retry2,317,21,0.645989029230592,0.31171107560530636,26
llama_3_3_70b_v2_retry2,344,18,0.6459534215247935,0.852315279326149,20
llama_3_3_70b_v2_retry2,658,22,0.6453729100273711,0.0310338933553219,63
llama_3_3_70b_v2_retry2,397,19,0.6449790254302658,0.2638452982202982,22
llama_3_3_70b_v2_retry2,551,19,0.6447405860925198,0.07194446307293526,36
llama_3_3_70b_v2_retry2,605,23,0.6442029017793149,0.14843042671614093,7
llama_3_3_70b_v2_retry2,507,18,0.6439154330887487,0.5874183006535948,17
llama_3_3_70b_v2_retry2,30,23,0.6438710670694494,0.14758981339448532,45
llama_3_3_70b_v2_retry2,38,22,0.6436096426622954,0.24430877244929539,41
llama_3_3_70b_v2_retry2,120,22,0.6431658202758952,0.5256667026110776,21
llama_3_3_70b_v2_retry2,321,19,0.6426810272784594,0.1917057243675979,32
llama_3_3_70b_v2_retry2,500,19,0.6415617859231819,0.27295465337131997,33
llama_3_3_70b_v2_retry2,701,18,0.6414879018638047,0.6336805555555556,8
llama_3_3_70b_v2_retry2,304,17,0.6411289285015551,0.8970463145385745,19
llama_3_3_70b_v2_retry2,336,19,0.6410287323668096,0.2276217001952296,28
llama_3_3_70b_v2_retry2,403,23,0.6403439873885505,0.4010464608490923,11
llama_3_3_70b_v2_retry2,340,19,0.640331588990085,0.24958848093874833,33
llama_3_3_70b_v2_retry2,155,17,0.6401926188825107,0.3967592592592592,6
llama_3_3_70b_v2_retry2,502,18,0.6389215146492704,0.8882196969696969,22
llama_3_3_70b_v2_retry2,73,23,0.6385565959710587,0.10924618736383448,9
llama_3_3_70b_v2_retry2,456,21,0.6383471200736964,0.4425445258445258,25
llama_3_3_70b_v2_retry2,81,23,0.637910661139584,0.5274107142857143,10
llama_3_3_70b_v2_retry2,205,17,0.6376483619731459,1.9020833333333336,12
llama_3_3_70b_v2_retry2,806,17,0.6375331536868136,0.08554073763751183,31
llama_3_3_70b_v2_retry2,412,23,0.6364502484264937,0.2742965367965368,11
llama_3_3_70b_v2_retry2,633,17,0.6357185635491757,0.598822463768116,23
llama_3_3_70b_v2_retry2,22,17,0.6353438356612146,6.879318181818181,11
llama_3_3_70b_v2_retry2,346,23,0.6352880281409985,2.119273088023088,11
llama_3_3_70b_v2_retry2,550,23,0.6344941763527596,0.006828703703703683,6
llama_3_3_70b_v2_retry2,433,17,0.6344499618043017,1.2547619047619047,7
llama_3_3_70b_v2_retry2,958,19,0.63426821465581,0.3864129818594105,28
llama_3_3_70b_v2_retry2,901,20,0.6341772723744197,0.5061434283309284,24
llama_3_3_70b_v2_retry2,415,21,0.632054560073503,0.16189446135874705,21
llama_3_3_70b_v2_retry2,305,19,0.6318021368377622,2.008506143162393,20
llama_3_3_70b_v2_retry2,613,17,0.628783423699164,0.7396043771043771,22
llama_3_3_70b_v2_retry2,11,21,0.6279090242929354,0.2309682158119658,16
llama_3_3_70b_v2_retry2,523,20,0.6277470267384876,0.4645772608094353,22
llama_3_3_70b_v2_retry2,138,20,0.6274109521559527,1.3499228395061729,9
llama_3_3_70b_v2_retry2,296,21,0.6271123404807677,0.8881146148537453,23
llama_3_3_70b_v2_retry2,27,19,0.6269696924613808,0.08838782508948165,90
llama_3_3_70b_v2_retry2,207,20,0.6269088919618683,0.4678622699181909,44
llama_3_3_70b_v2_retry2,77,22,0.6267343849945822,0.16967434019678607,64
llama_3_3_70b_v2_retry2,40,23,0.626553616440755,1.0252499999999998,10
llama_3_3_70b_v2_retry2,526,20,0.6260386238397916,0.1168294401093771,14
llama_3_3_70b_v2_retry2,122,18,0.6255297785382415,0.36753221539511866,31
llama_3_3_70b_v2_retry2,633,18,0.6255254610779155,0.5954932950191572,29
llama_3_3_70b_v2_retry2,76,22,0.625510318342922,0.161982978410059,77
llama_3_3_70b_v2_retry2,89,19,0.6254369671402893,0.07084588058289269,72
llama_3_3_70b_v2_retry2,115,21,0.6251680172694323,0.8408453908938776,18
llama_3_3_70b_v2_retry2,86,20,0.6251112050766915,0.10295013326436711,111
llama_3_3_70b_v2_retry2,154,17,0.6250038125191262,0.6329365079365079,7
llama_3_3_70b_v2_retry2,99,22,0.624923884559822,0.0840925046018211,62
llama_3_3_70b_v2_retry2,411,23,0.6245898801246383,0.2726273148148148,8
llama_3_3_70b_v2_retry2,958,17,0.6241511409120745,0.06464125743537506,34
llama_3_3_70b_v2_retry2,388,22,0.6240837062470436,0.0410185185185185,6
llama_3_3_70b_v2_retry2,75,20,0.624013777165406,0.023039462854295638,74
llama_3_3_70b_v2_retry2,362,19,0.6239734567159029,7.86421626984127,20
llama_3_3_70b_v2_retry2,381,19,0.6239049056170949,0.97808029590437,27
llama_3_3_70b_v2_retry2,878,23,0.6230380856597754,0.3641708152958153,15
llama_3_3_70b_v2_retry2,400,20,0.6227373687032619,0.8119088319088319,13
llama_3_3_70b_v2_retry2,641,18,0.6201630051855236,0.6632332643202209,23
llama_3_3_70b_v2_retry2,316,20,0.619598361716036,9.600121570353602,6
llama_3_3_70b_v2_retry2,4,22,0.6189898582965486,0.29205555555555557,20
llama_3_3_70b_v2_retry2,114,23,0.6188219766361717,1.7224406850459482,10
llama_3_3_70b_v2_retry2,395,20,0.6185520154622806,5.379711824123589,17
llama_3_3_70b_v2_retry2,612,18,0.6173199103109739,0.9007812499999999,32
llama_3_3_70b_v2_retry2,478,18,0.6172608216767423,0.2698710317460317,42
llama_3_3_70b_v2_retry2,612,17,0.6170405852272656,0.30998048668503214,22
llama_3_3_70b_v2_retry2,743,18,0.6168789050536736,1.0158730158730156,7
llama_3_3_70b_v2_retry2,375,17,0.6166201769556219,0.13791628810147327,27
llama_3_3_70b_v2_retry2,907,20,0.6160314413952519,0.7318558970195593,31
llama_3_3_70b_v2_retry2,79,20,0.6158188503763261,0.1435562981284906,33
llama_3_3_70b_v2_retry2,177,23,0.61527417834613,0.00102916666666664,5
llama_3_3_70b_v2_retry2,628,17,0.6150759181274996,0.7262301587301588,7
llama_3_3_70b_v2_retry2,509,18,0.6142453172973755,0.43644345238095245,28
llama_3_3_70b_v2_retry2,308,21,0.6140732688350999,0.4909600944755007,21
llama_3_3_70b_v2_retry2,75,21,0.6126453635447758,0.4218085947193739,61
llama_3_3_70b_v2_retry2,327,22,0.6122134904206172,0.17092881553956116,12
llama_3_3_70b_v2_retry2,413,21,0.6120775600797245,0.1410694156889809,23
llama_3_3_70b_v2_retry2,561,17,0.6116517792650695,0.9258503401360543,21
llama_3_3_70b_v2_retry2,330,19,0.6114263081052047,2.0086078042328044,12
llama_3_3_70b_v2_retry2,461,20,0.6113239091080362,1.3041666666666667,5
llama_3_3_70b_v2_retry2,415,23,0.6107830346567429,0.07625739184562712,12
llama_3_3_70b_v2_retry2,660,17,0.6103331561470083,0.03769694717520803,69
llama_3_3_70b_v2_retry2,377,21,0.6101854834959312,0.2657074718241998,16
llama_3_3_70b_v2_retry2,220,17,0.6096621671201005,0.24704403983815748,34
llama_3_3_70b_v2_retry2,319,19,0.6094834458853515,0.3185192842241524,29
llama_3_3_70b_v2_retry2,27,23,0.6091929601977861,0.6027427216691162,33
llama_3_3_70b_v2_retry2,642,18,0.6086648129134481,2.211028218694885,15
llama_3_3_70b_v2_retry2,658,21,0.6077674231917147,0.12664067089173023,63
llama_3_3_70b_v2_retry2,509,17,0.6077456759281804,0.10436853002070394,23
llama_3_3_70b_v2_retry2,207,21,0.6073145525287076,0.10827391176075386,38
llama_3_3_70b_v2_retry2,619,18,0.607247522479521,1.4871825396825398,10
llama_3_3_70b_v2_retry2,126,19,0.6071042812252821,0.38989898989898997,10
llama_3_3_70b_v2_retry2,550,22,0.6063828231312308,0.19122850529100532,12
llama_3_3_70b_v2_retry2,375,20,0.6060245329298419,0.4802894346657023,29
llama_3_3_70b_v2_retry2,372,22,0.6057504220779415,0.9292534722222221,16
llama_3_3_70b_v2_retry2,66,21,0.6057216160515377,0.2968745893707122,47
llama_3_3_70b_v2_retry2,601,17,0.6054041730286459,0.6803240740740741,21
llama_3_3_70b_v2_retry2,101,23,0.604950431060862,0.44278723571114875,10
llama_3_3_70b_v2_retry2,308,20,0.6049039332478018,0.3662488328664799,25
llama_3_3_70b_v2_retry2,405,19,0.6048287498433714,0.43883012820512823,32
llama_3_3_70b_v2_retry2,1,18,0.6045112187426047,0.3006666666666667,5
llama_3_3_70b_v2_retry2,215,20,0.6042228046365304,1.1543773240648239,16
llama_3_3_70b_v2_retry2,76,23,0.6038980227527999,0.03342391208597974,47
llama_3_3_70b_v2_retry2,819,20,0.6027006545697388,0.28718377976190473,8
llama_3_3_70b_v2_retry2,345,19,0.601965609653414,0.621610113960114,25
llama_3_3_70b_v2_retry2,73,22,0.601408273737969,0.21843984488792842,24
llama_3_3_70b_v2_retry2,68,22,0.5996169043837276,0.3736518727373991,20
llama_3_3_70b_v2_retry2,394,17,0.5987621661852408,1.5066860916860918,13
llama_3_3_70b_v2_retry2,32,20,0.598525622807812,0.0953823969746904,64
llama_3_3_70b_v2_retry2,626,18,0.5981216914002336,0.6031262939958593,23
llama_3_3_70b_v2_retry2,606,19,0.5978612572002602,0.08560390771175083,51
llama_3_3_70b_v2_retry2,532,19,0.5978089831726463,1.3512918871252204,21
llama_3_3_70b_v2_retry2,112,23,0.59766258779628,0.6740227272727273,10
llama_3_3_70b_v2_retry2,307,21,0.5975269655055042,1.095277777777778,10
llama_3_3_70b_v2_retry2,508,19,0.5968417910840569,0.296518714695798,36
llama_3_3_70b_v2_retry2,112,19,0.596569909197489,0.3435101496870612,29
llama_3_3_70b_v2_retry2,15,22,0.596300261227104,0.1784145021645021,20
llama_3_3_70b_v2_retry2,628,19,0.5955748080456061,1.9338220164609052,9
llama_3_3_70b_v2_retry2,660,18,0.5953405949671756,0.07609640801355046,99
llama_3_3_70b_v2_retry2,530,18,0.5944990383501608,0.195227788084931,28
llama_3_3_70b_v2_retry2,920,21,0.5941150850215438,2.197086555419889,27
llama_3_3_70b_v2_retry2,372,21,0.5940385056652494,0.5256456572528001,21
llama_3_3_70b_v2_retry2,359,17,0.5939253568716915,0.37833333333333335,17
llama_3_3_70b_v2_retry2,783,20,0.5935700173920585,0.6993792517006803,7
llama_3_3_70b_v2_retry2,413,22,0.5933548076871988,0.4639366724893041,19
llama_3_3_70b_v2_retry2,312,18,0.5931370080793626,1.782320161773593,30
llama_3_3_70b_v2_retry2,66,19,0.5929233020452822,0.19583331428936349,84
llama_3_3_70b_v2_retry2,120,21,0.5923447149571879,0.7041331674387941,23
llama_3_3_70b_v2_retry2,27,20,0.5923162389738672,0.04752124382263363,60
llama_3_3_70b_v2_retry2,903,19,0.5907750793895449,0.624270130454341,19
llama_3_3_70b_v2_retry2,406,21,0.5907034971908219,0.4414925013089185,62
llama_3_3_70b_v2_retry2,326,19,0.5904852740712464,0.3637787460663278,18
llama_3_3_70b_v2_retry2,88,19,0.5891720408255877,0.6219662553283243,29
llama_3_3_70b_v2_retry2,338,17,0.5888650871136225,0.08191574839302108,22
llama_3_3_70b_v2_retry2,461,22,0.5859798117249112,1.1928571428571428,7
llama_3_3_70b_v2_retry2,80,20,0.5854449302433906,0.2890756937681516,38
llama_3_3_70b_v2_retry2,532,17,0.5853586737277717,0.2812222222222222,15
llama_3_3_70b_v2_retry2,21,18,0.5852641306889819,0.9646759805850716,22
llama_3_3_70b_v2_retry2,684,23,0.5846157401031078,0.11517206477732791,10
llama_3_3_70b_v2_retry2,507,17,0.5843308276358149,0.4885185185185185,15
llama_3_3_70b_v2_retry2,550,20,0.5840501742091605,0.45715488215488215,11
llama_3_3_70b_v2_retry2,44,21,0.5837030400813957,0.10708678828913602,46
llama_3_3_70b_v2_retry2,315,23,0.582563126070319,0.04068690850349265,26
llama_3_3_70b_v2_retry2,276,21,0.5824021072065475,0.16581810169971076,19
llama_3_3_70b_v2_retry2,346,20,0.5815686054636564,0.38138142336059005,24
llama_3_3_70b_v2_retry2,369,21,0.5808842563328066,0.7171550968872398,21
llama_3_3_70b_v2_retry2,99,23,0.5802789187183568,0.1500064191132005,26
llama_3_3_70b_v2_retry2,80,19,0.5792194884453344,0.05755025348869269,51
llama_3_3_70b_v2_retry2,373,20,0.5787996693702554,1.276503246753247,10
